sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_hh	sample2_hh	HH_type	sample1_host	sample2_host
A1098	O1092	na	NZ_CP060061.1	5326222	819363	15.3836	814115	99.3595	801099	98.4012	5248	0.6405	806277	98.4029	18966	2.3147	5880	31.0028	930	4.9035	15601	82.2577	2061	10.8668	185971	53.3051	293475	45.7426	0.944	098	092	Between	Human	Human
A1098	O1108	na	NZ_CP060061.1	5326222	777424	14.5962	771151	99.1931	767156	99.4819	6273	0.8069	773394	99.4816	14378	1.8494	10348	71.9711	4697	32.668	6079	42.2799	2569	17.8676	185971	49.4287	134494	71.8657	0.9709	098	108	Between	Human	Human
A1098	O1108	na	NZ_LR134231.1	4594692	1233337	26.8426	1228086	99.5742	1227639	99.9636	5251	0.4258	1232886	99.9634	7861	0.6374	7410	94.2628	2315	29.4492	4201	53.441	973	12.3776	61832	100	88781	75.0138	0.9931	098	108	Between	Human	Human
A1098	P1004	na	NZ_LR134231.1	4594692	868536	18.903	864745	99.5635	862237	99.71	3791	0.4365	866006	99.7087	6665	0.7674	4135	62.0405	403	6.0465	5316	79.7599	811	12.168	61832	80.9516	67840	75.2624	0.993	098	004	Between	Human	Animal
A1098	P1005	na	NZ_LR134231.1	4594692	781291	17.0042	774151	99.0861	771033	99.5972	7140	0.9139	778129	99.5953	10554	1.3508	7392	70.0398	568	5.3818	4974	47.1291	4599	43.5759	61832	68.7055	32957	100	0.9937	098	005	Between	Human	Animal
A1098	P1020	na	NZ_LR134231.1	4594692	1192070	25.9445	1187385	99.607	1180460	99.4168	4685	0.393	1185084	99.414	12368	1.0375	5382	43.5155	793	6.4117	5917	47.8412	5338	43.1598	61832	59.3414	88599	44.0739	0.9825	098	020	Between	Human	Animal
A1098	P1021	na	NZ_LR134231.1	4594692	1006430	21.9042	998303	99.1925	995471	99.7163	8127	0.8075	1003537	99.7125	11285	1.1213	8392	74.3642	588	5.2105	6008	53.2388	4092	36.2605	61832	68.7055	57519	70.8548	0.9917	098	021	Between	Human	Animal
A1098	P1038	na	NZ_LR134231.1	4594692	759180	16.523	754555	99.3908	751343	99.5743	4625	0.6092	755931	99.572	8200	1.0801	4951	60.378	480	5.8537	4776	58.2439	2600	31.7073	61832	68.7055	42619	76.7029	0.9914	098	038	Between	Human	Animal
A1098	P1055	na	NZ_LR134231.1	4594692	630254	13.717	626584	99.4177	624107	99.6047	3670	0.5823	627742	99.6014	6541	1.0378	4029	61.5961	491	7.5065	4403	67.3139	1452	22.1984	61832	68.7055	47164	79.2172	0.9925	098	055	Between	Human	Animal
A1098	P1084	na	NZ_LR134231.1	4594692	803778	17.4936	800798	99.6293	798346	99.6938	2980	0.3707	801307	99.6926	5691	0.708	3220	56.5806	273	4.797	4202	73.8359	1142	20.0668	61832	68.7055	116509	36.2144	0.9793	098	084	Between	Human	Animal
A1098	P1090	na	NZ_LR134231.1	4594692	1313024	28.577	1308152	99.6289	1304263	99.7027	4872	0.3711	1309094	99.7007	9794	0.7459	5864	59.8734	1046	10.68	6701	68.4194	1890	19.2975	61832	80.9516	92755	52.8748	0.9867	098	090	Between	Human	Animal
A1098	P2066	na	NZ_LR134231.1	4594692	901376	19.6178	897235	99.5406	892961	99.5236	4141	0.4594	897052	99.5203	8758	0.9716	4434	50.628	408	4.6586	5470	62.4572	2665	30.4293	61832	68.7055	53230	77.2515	0.9928	098	066	Between	Human	Animal
A1098	P3031	na	NZ_LR134231.1	4594692	229598	4.997	227020	98.8772	224256	98.7825	2578	1.1228	226800	98.7813	5773	2.5144	2975	51.533	494	8.5571	3110	53.8715	1883	32.6174	61832	67.4263	65131	67.3827	0.9899	098	031	Between	Human	Animal
A1098	P3092	na	NZ_LR134231.1	4594692	1003715	21.8451	993671	98.9993	991120	99.7433	10044	1.0007	1001103	99.7398	12974	1.2926	10362	79.8674	783	6.0351	5681	43.7876	5808	44.7665	61832	68.7055	41192	100	0.9955	098	092	Between	Human	Animal
A1098	S1019	na	NZ_LR134231.1	4594692	710909	15.4724	707259	99.4866	703931	99.5295	3650	0.5134	707544	99.5267	7369	1.0366	4004	54.3357	448	6.0795	4961	67.3226	1823	24.7388	61832	58.1269	65915	54.7265	0.9877	098	019	Between	Human	Environment
A1098	S1030	na	NZ_LR134231.1	4594692	933674	20.3207	928798	99.4778	924644	99.5528	4876	0.5222	929447	99.5473	9479	1.0152	5252	55.4067	543	5.7285	5074	53.5289	3493	36.8499	61832	68.7055	67621	60.6084	0.9896	098	030	Between	Human	Environment
A1098	S1111	na	NZ_AP022261.1	4907327	3005296	61.241	2938261	97.7694	2933886	99.8511	67035	2.2306	3000900	99.8537	71884	2.3919	67488	93.8846	1024	1.4245	67702	94.1823	3085	4.2916	33059	0	20370	0	0.9891	098	111	Between	Human	Environment
A1098	W1081	na	NZ_CP041359.1	5320024	575240	10.8127	566219	98.4318	562688	99.3764	9021	1.5682	571645	99.375	12741	2.2149	9146	71.784	460	3.6104	7304	57.3267	4705	36.928	87530	9.1077	86733	9.2272	0.9702	098	081	Between	Human	Environment
A1098	W1110	na	NZ_LR134231.1	4594692	1326349	28.867	1321472	99.6323	1317201	99.6768	4877	0.3677	1322039	99.675	9976	0.7521	5666	56.7963	844	8.4603	7053	70.6997	1909	19.1359	61832	81.3365	82294	69.1107	0.9893	098	110	Between	Human	Environment
A1099	C1051	na	NZ_LS483297.1	4705041	1930679	41.0343	1929189	99.9228	1925974	99.8333	1490	0.0772	1927428	99.8316	5293	0.2742	2042	38.5793	639	12.0725	2443	46.1553	2039	38.5226	121626	74.4931	119570	72.1602	0.9848	099	051	Between	Human	Human
A1099	C1099	na	NZ_LS483297.1	4705041	4009297	85.2128	4008723	99.9857	4008537	99.9954	574	0.0143	4009111	99.9954	6818	0.1701	6632	97.2719	6160	90.3491	251	3.6814	205	3.0067	121626	100	156299	80.1253	0.9924	099	099	Within	Human	Human
A1099	O1099	na	NZ_LS483297.1	4705041	2978238	63.2989	2977264	99.9673	2976939	99.9891	974	0.0327	2977912	99.9891	6065	0.2036	5739	94.6249	4839	79.7857	325	5.3586	338	5.573	121626	89.0106	153480	69.7237	0.9843	099	099	Within	Human	Human
A1099	P3108	na	NZ_CP042973.1	4957963	2797557	56.4255	2793824	99.8666	2773201	99.2618	3733	0.1334	2776883	99.261	25072	0.8962	4398	17.5415	784	3.127	2724	10.8647	21259	84.7918	154846	55.5778	156469	59.6776	0.9667	099	108	Between	Human	Animal
A1099	P3109	na	NZ_CP057657.1	4584354	3561318	77.6842	3552837	99.7619	3552353	99.9864	8481	0.2381	3560833	99.9864	13425	0.377	12940	96.3873	4706	35.054	2027	15.0987	6445	48.0074	198472	80.9847	148493	89.6083	0.9754	099	109	Between	Human	Animal
A1099	S1068	na	NZ_CP057657.1	4584354	3532909	77.0645	3501814	99.1198	3483833	99.4865	31095	0.8802	3514762	99.4863	51125	1.4471	32978	64.5046	2302	4.5027	4179	8.1741	43468	85.023	198472	21.659	44431	83.5048	0.9624	099	068	Between	Human	Environment
A1103	C1081	na	NZ_CP060073.1	4672168	4024642	86.1408	4023533	99.9724	4015056	99.7893	1109	0.0276	4016145	99.7889	10308	0.2561	1811	17.5689	790	7.664	656	6.364	8795	85.3221	36387	100	132461	30.794	0.9788	103	081	Between	Human	Human
A1103	C1103	na	NZ_CP060073.1	4672168	4092346	87.5899	4090502	99.9549	4090492	99.9998	1844	0.0451	4092336	99.9998	3143	0.0768	3133	99.6818	1451	46.1661	113	3.5953	1519	48.3296	36387	100	57193	71.2902	0.9951	103	103	Within	Human	Human
A1103	P1021	na	NZ_CP070873.1	4408369	3609829	81.8858	3606316	99.9027	3572206	99.0542	3513	0.0973	3575673	99.0538	54197	1.5014	20041	36.9781	16638	30.6991	18762	34.6182	18773	34.6384	65968	92.2553	86775	40.0058	0.9809	103	021	Between	Human	Animal
A1103	P1050	na	NZ_CP060073.1	4672168	3811810	81.5855	3810330	99.9612	3804276	99.8411	1480	0.0388	3805743	99.8408	8043	0.211	1976	24.5679	561	6.975	652	8.1064	6768	84.1477	36387	100	148569	24.6929	0.9749	103	050	Between	Human	Animal
A1103	P1058	na	NZ_CP060073.1	4672168	2404756	51.4698	2399277	99.7722	2397807	99.9387	5479	0.2278	2403257	99.9377	7310	0.304	5811	79.4938	409	5.5951	626	8.5636	6051	82.777	36387	100	48917	61.8946	0.9946	103	058	Between	Human	Animal
A1103	P2090	na	NZ_CP060073.1	4672168	2114765	45.263	2113124	99.9224	2110321	99.8674	1641	0.0776	2111943	99.8666	4723	0.2233	1901	40.2498	287	6.0766	418	8.8503	3927	83.1463	36387	66.7051	66376	34.9946	0.9879	103	090	Between	Human	Animal
A1103	P2108	na	NZ_CP060073.1	4672168	4127478	88.3418	4126935	99.9868	4121968	99.8796	543	0.0132	4122506	99.8795	5925	0.1436	953	16.0844	516	8.7089	386	6.5148	4997	84.3376	36387	100	218723	15.0121	0.9583	103	108	Between	Human	Animal
A1103	P3034	na	NZ_CP060073.1	4672168	4092972	87.6033	4092441	99.987	4084363	99.8026	531	0.013	4084886	99.8024	9191	0.2246	1105	12.0226	659	7.1701	668	7.268	7798	84.8439	36387	100	244440	14.9292	0.9542	103	034	Between	Human	Animal
A1103	S1108	na	NZ_CP060073.1	4672168	4134780	88.4981	4131529	99.9214	4130302	99.9703	3251	0.0786	4133552	99.9703	5137	0.1242	3909	76.095	783	15.2424	691	13.4514	3554	69.1843	36387	41.4654	20562	71.2285	0.994	103	108	Between	Human	Environment
A1104	C1084	na	NZ_CP022686.1	5055316	850020	16.8144	849288	99.9139	846390	99.6588	732	0.0861	847112	99.6579	4365	0.5135	1457	33.3792	834	19.1065	1763	40.3895	1679	38.4651	133940	81.9725	129293	85.2668	0.9887	104	084	Between	Human	Human
A1104	C2084	na	NZ_CP022686.1	5055316	858078	16.9738	857336	99.9135	854407	99.6584	742	0.0865	855141	99.6577	4412	0.5142	1475	33.4316	844	19.1296	1792	40.6165	1691	38.3273	133940	81.9725	129184	85.2528	0.9887	104	084	Between	Human	Human
A1104	O1049	na	NZ_CP022686.1	5055316	762905	15.0911	761409	99.8039	758706	99.645	1496	0.1961	760188	99.6439	4815	0.6311	2098	43.5722	716	14.8702	1420	29.4912	2373	49.2835	133940	66.6231	144770	57.9001	0.9765	104	049	Between	Human	Human
A1104	W1084	na	NZ_CP022686.1	5055316	668166	13.2171	664746	99.4882	662921	99.7255	3420	0.5118	666321	99.7239	5423	0.8116	3578	65.9782	263	4.8497	1677	30.9238	3292	60.7044	133940	81.9725	115800	91.7539	0.9914	104	084	Between	Human	Environment
A1108	C1051	na	NZ_CP054224.1	4721932	1750034	37.0618	1745368	99.7334	1744673	99.9602	4666	0.2666	1749333	99.9599	5536	0.3163	4835	87.3374	494	8.9234	2764	49.9277	2157	38.9632	131487	83.5794	113912	95.0251	0.9925	108	051	Between	Human	Human
A1108	C1103	na	NZ_CP100544.1	4679910	3000177	64.1076	2998494	99.9439	2989571	99.7024	1683	0.0561	2991231	99.7018	10947	0.3649	2001	18.279	359	3.2794	7812	71.362	2664	24.3354	67203	62.5463	56220	72.7179	0.9891	108	103	Between	Human	Human
A1108	C1109	na	NZ_CP100544.1	4679910	2799684	59.8235	2796738	99.8948	2787892	99.6837	2946	0.1052	2790816	99.6832	12840	0.4586	3972	30.9346	1068	8.3178	6021	46.8925	5491	42.7648	67203	63.4823	56979	74.9206	0.9916	108	109	Between	Human	Human
A1108	D1076	na	NZ_CP054224.1	4721932	1860490	39.401	1855269	99.7194	1854627	99.9654	5221	0.2806	1859841	99.9651	6066	0.326	5417	89.301	458	7.5503	3159	52.0772	2416	39.8286	131487	100	166959	81.3266	0.9898	108	076	Between	Human	Animal
A1108	S1084	na	NZ_CP100544.1	4679910	3721323	79.517	3719662	99.9554	3711783	99.7882	1661	0.0446	3713423	99.7877	9960	0.2676	2060	20.6827	436	4.3775	8554	85.8835	867	8.7048	67203	62.9659	55636	77.1838	0.9898	108	084	Between	Human	Environment
A1108	W1099	na	NZ_CP047594.1	4694065	1168481	24.8927	1164856	99.6898	1161078	99.6757	3625	0.3102	1164683	99.675	7635	0.6534	3837	50.2554	387	5.0688	5198	68.0812	1735	22.7243	89426	48.5317	110003	43.5815	0.9707	108	099	Between	Human	Environment
A1109	C1033	na	NZ_AP022261.1	4907327	3953831	80.57	3944748	99.7703	3941211	99.9103	9083	0.2297	3950281	99.9102	14777	0.3737	11227	75.9762	2447	16.5595	9568	64.7493	2236	15.1316	24259	54.1201	112521	11.6814	0.9774	109	033	Between	Human	Human
A1109	C1108	na	NZ_AP022261.1	4907327	2955109	60.2183	2935226	99.3272	2930667	99.8447	19883	0.6728	2950503	99.8441	24765	0.838	20159	81.4012	782	3.1577	9369	37.8316	14250	57.5409	24259	45.8799	16742	67.4591	0.9959	109	108	Between	Human	Human
A1109	C1109	na	NZ_AP022261.1	4907327	3664439	74.6728	3654970	99.7416	3653603	99.9626	9469	0.2584	3663053	99.9622	14536	0.3967	13150	90.4651	4169	28.6805	7165	49.2914	2504	17.2262	24259	30.0177	63644	11.4355	0.985	109	109	Within	Human	Human
A1109	O1042	na	NZ_CP015240.1	4863599	3159221	64.9564	3140175	99.3971	3137709	99.9215	19046	0.6029	3156701	99.9202	22680	0.7179	20160	88.8889	1562	6.8871	15861	69.9339	4837	21.3272	88730	86.7598	121753	73.1046	0.9876	109	042	Between	Human	Human
A1109	O1090	na	NZ_AP022261.1	4907327	3983729	81.1792	3965325	99.538	3959270	99.8473	18404	0.462	3977609	99.8464	25279	0.6346	19159	75.7902	1400	5.5382	11661	46.1292	11383	45.0295	24259	0	8010	0	0.9934	109	090	Between	Human	Human
A1109	O1109	na	NZ_CP015240.1	4863599	2944128	60.5339	2924281	99.3259	2923060	99.9582	19847	0.6741	2942887	99.9578	22810	0.7748	21569	94.5594	2821	12.3674	13484	59.1144	5405	23.6957	88730	47.7606	114221	48.8028	0.9755	109	109	Within	Human	Human
A1109	P1060	na	NZ_CP015240.1	4863599	3583645	73.683	3564955	99.4785	3561059	99.8907	18690	0.5215	3579666	99.889	23287	0.6498	19308	82.9132	1006	4.32	18769	80.5986	3065	13.1618	88730	91.216	197426	54.8732	0.9713	109	060	Between	Human	Animal
A1109	P2060	na	NZ_CP015240.1	4863599	2668135	54.8593	2652369	99.4091	2649973	99.9097	15766	0.5909	2665683	99.9081	18427	0.6906	15975	86.6934	600	3.2561	14813	80.3875	2665	14.4625	88730	91.216	262508	42.6585	0.9603	109	060	Between	Human	Animal
A1109	P3060	na	NZ_CP015240.1	4863599	2927003	60.1818	2911810	99.4809	2908960	99.9021	15193	0.5191	2924100	99.9008	18326	0.6261	15423	84.1591	404	2.2045	16252	88.6827	1508	8.2287	88730	91.216	249574	53.1786	0.9626	109	060	Between	Human	Animal
A1109	S1111	na	NZ_AP022261.1	4907327	4090484	83.3546	4078611	99.7097	4073426	99.8729	11873	0.2903	4085274	99.8726	18009	0.4403	12799	71.07	1338	7.4296	12393	68.8156	3762	20.8896	24259	45.8799	20370	100	0.9954	109	111	Between	Human	Environment
A1111	A1120	na	NZ_CP007390.1	4807977	1209960	25.1657	1208147	99.8502	1200602	99.3755	1813	0.1498	1202404	99.3755	10016	0.8278	2460	24.5607	713	7.1186	7895	78.8239	1223	12.2105	188260	75.4627	222409	79.7166	0.9724	111	120	Between	Human	Human
A1111	C1038	na	NZ_CP007390.1	4807977	1599677	33.2713	1595797	99.7575	1585744	99.37	3880	0.2425	1589571	99.3682	15287	0.9556	5181	33.8915	1472	9.6291	9333	61.0519	4087	26.7351	188260	68.1345	135591	91.5695	0.9833	111	038	Between	Human	Human
A1111	C1066	na	NZ_CP007390.1	4807977	522908	10.8758	522277	99.8793	518626	99.3009	631	0.1207	519250	99.3005	5007	0.9575	1349	26.9423	728	14.5396	2014	40.2237	2230	44.5376	188260	90.2077	241727	65.447	0.9713	111	066	Between	Human	Human
A1111	C1083	na	NZ_CP071441.1	4828326	3259052	67.4986	3244733	99.5606	3240740	99.8769	14319	0.4394	3255023	99.8764	19683	0.6039	15654	79.5306	2038	10.3541	7245	36.8084	9626	48.9051	72396	64.6016	108374	43.0786	0.9816	111	083	Between	Human	Human
A1111	O1005	na	NZ_CP014495.1	5061821	680139	13.4366	677360	99.5914	676783	99.9148	2779	0.4086	679543	99.9124	3709	0.5453	3113	83.931	449	12.1057	1259	33.9445	1819	49.0429	90001	86.9268	120579	68.9548	0.9884	111	005	Between	Human	Human
A1111	O1005	na	NZ_CP007390.1	4807977	1214191	25.2537	1209067	99.578	1201289	99.3567	5124	0.422	1206372	99.356	13678	1.1265	5859	42.8352	977	7.1429	8197	59.9284	3522	25.7494	188260	45.2502	72161	83.2153	0.9682	111	005	Between	Human	Human
A1111	P2004	na	NZ_CP007390.1	4807977	1418899	29.5114	1363307	96.082	1350416	99.0544	55592	3.918	1405580	99.0613	69711	4.913	56392	80.894	1535	2.2019	7707	11.0556	58964	84.5835	188260	72.3818	146084	89.8839	0.9812	111	004	Between	Human	Animal
A1111	P2090	na	NZ_CP007390.1	4807977	853257	17.7467	851240	99.7636	844806	99.2442	2017	0.2364	846791	99.2422	9034	1.0588	2568	28.4259	645	7.1397	6861	75.9464	1300	14.3901	188260	68.1345	140086	90.9663	0.9829	111	090	Between	Human	Animal
A1111	P3005	na	NZ_CP007390.1	4807977	2086063	43.3875	2083267	99.866	2071653	99.4425	2796	0.134	2074416	99.4417	15847	0.7597	4200	26.5034	1541	9.7242	11697	73.8121	2368	14.9429	188260	61.7205	115952	100	0.984	111	005	Between	Human	Animal
A1111	S1068	na	NZ_CP007390.1	4807977	642439	13.3619	637991	99.3076	632506	99.1403	4448	0.6924	636915	99.1402	10863	1.6909	5339	49.1485	1027	9.4541	4126	37.9821	5262	48.4397	188260	47.8854	62314	91.0598	0.9711	111	068	Between	Human	Environment
A1111	W1098	na	NZ_CP007390.1	4807977	1735690	36.1002	1732957	99.8425	1722856	99.4171	2733	0.1575	1725551	99.4159	14042	0.809	3903	27.7952	1323	9.4217	10470	74.562	1957	13.9368	188260	67.3547	145896	82.6178	0.9794	111	098	Between	Human	Environment
A1111	W1111	na	NZ_CP014495.1	5061821	4291486	84.7815	4284945	99.8476	4284509	99.9898	6541	0.1524	4291050	99.9898	7759	0.1808	7323	94.3807	879	11.3288	5783	74.5328	958	12.347	90001	100	112905	83.3276	0.994	111	111	Within	Human	Environment
A1119	C1093	na	NZ_CP060061.1	5326222	1567135	29.423	1563435	99.7639	1557975	99.6508	3700	0.2361	1561651	99.6501	10173	0.6491	4689	46.0926	1109	10.9014	6760	66.4504	2135	20.9869	193301	85.3037	270928	75.4038	0.9653	119	093	Between	Human	Human
A1119	C2068	na	NZ_CP060061.1	5326222	877658	16.4781	875828	99.7915	866769	98.9657	1830	0.2085	868574	98.965	11584	1.3199	2500	21.5815	723	6.2414	1359	11.7317	9123	78.7552	193301	91.8448	419015	40.6014	0.9382	119	068	Between	Human	Human
A1119	O1011	na	NZ_CP060061.1	5326222	1086509	20.3992	1081298	99.5204	1076481	99.5545	5211	0.4796	1081662	99.5539	10520	0.9682	5673	53.9259	725	6.8916	6701	63.6977	2638	25.076	193301	44.3319	141390	48.2078	0.9618	119	011	Between	Human	Human
A1119	O1092	na	NZ_CP060061.1	5326222	1542797	28.9661	1538475	99.7199	1532965	99.6419	4322	0.2801	1537257	99.6409	10785	0.6991	5245	48.6324	1159	10.7464	6323	58.6277	3003	27.8442	193301	90.9742	293475	74.0693	0.9676	119	092	Between	Human	Human
A1119	O1108	na	NZ_CP060061.1	5326222	668311	12.5476	664076	99.3663	656774	98.9004	4235	0.6337	660943	98.8975	12948	1.9374	5580	43.0955	1587	12.2567	3827	29.5567	6928	53.5063	193301	21.2254	134494	37.1191	0.9533	119	108	Between	Human	Human
A1119	O1119	na	NZ_CP025747.1	4918774	987148	20.069	984786	99.7607	978907	99.403	2362	0.2393	981214	99.3989	8859	0.8974	2925	33.0173	683	7.7097	5975	67.4455	2051	23.1516	27751	74.5234	53193	37.5689	0.9913	119	119	Within	Human	Human
A1120	C1038	na	NZ_CP007390.1	4807977	1807815	37.6003	1804499	99.8166	1800490	99.7778	3316	0.1834	1803792	99.7775	8358	0.4623	4335	51.8665	1120	13.4003	1809	21.6439	5229	62.5628	222409	52.5168	135591	85.8339	0.9727	120	038	Between	Human	Human
A1120	C1066	na	NZ_CP007390.1	4807977	283556	5.8976	283270	99.8991	280858	99.1485	286	0.1009	281142	99.1487	2833	0.9991	419	14.79	136	4.8006	369	13.0251	2310	81.539	222409	97.3077	241727	72.1235	0.9728	120	066	Between	Human	Human
A1120	C1085	na	NZ_CP062908.1	4747440	523515	11.0273	520367	99.3987	516894	99.3326	3148	0.6013	520003	99.3292	7476	1.428	3964	53.023	1003	13.4163	2857	38.2156	3233	43.2451	70197	67.5271	116252	45.4341	0.9805	120	085	Between	Human	Human
A1120	C1098	na	NZ_CP062908.1	4747440	627869	13.2254	625643	99.6455	621041	99.2644	2226	0.3545	623234	99.2618	7484	1.192	2849	38.0679	671	8.9658	2780	37.1459	3698	49.4121	70197	66.4929	190750	30.7423	0.9643	120	098	Between	Human	Human
A1120	O1005	na	NZ_CP007390.1	4807977	1365813	28.4072	1361715	99.7	1359671	99.8499	4098	0.3	1363753	99.8492	6780	0.4964	4720	69.6165	706	10.413	1244	18.3481	4568	67.3746	222409	33.1075	72161	76.1492	0.959	120	005	Between	Human	Human
A1120	P1053	na	NZ_CP069709.1	4620143	1312210	28.4019	1304189	99.3887	1301938	99.8274	8021	0.6113	1309907	99.8245	11181	0.8521	8878	79.4026	1283	11.4748	3010	26.9207	6143	54.9414	44670	38.3859	55015	38.1405	0.9847	120	053	Between	Human	Animal
A1120	P2004	na	NZ_CP007390.1	4807977	1605669	33.3959	1540780	95.9588	1533792	99.5465	64889	4.0412	1598588	99.559	72986	4.5455	65905	90.2981	1275	1.7469	1629	2.2319	69725	95.532	222409	78.4977	146084	89.4971	0.9768	120	004	Between	Human	Animal
A1120	P2090	na	NZ_CP007390.1	4807977	970479	20.1848	969082	99.8561	967159	99.8016	1397	0.1439	968549	99.8011	3697	0.3809	1767	47.7955	415	11.2253	1329	35.9481	1877	50.7709	222409	52.5168	140086	85.521	0.9724	120	090	Between	Human	Animal
A1120	P3005	na	NZ_CP007390.1	4807977	1515179	31.5139	1513645	99.8988	1511040	99.8279	1534	0.1012	1512557	99.827	4953	0.3269	2331	47.0624	898	18.1304	1928	38.9259	1994	40.2584	222409	48.9688	115952	92.6297	0.9737	120	005	Between	Human	Animal
A1120	P3071	na	NZ_CP069709.1	4620143	1307645	28.3031	1303047	99.6484	1299168	99.7023	4598	0.3516	1303714	99.6994	9381	0.7174	5450	58.0962	1164	12.4081	3115	33.2054	4719	50.3038	44670	28.9949	72711	33.5603	0.9801	120	071	Between	Human	Animal
A1120	S1068	na	NZ_CP007390.1	4807977	723885	15.0559	719206	99.3536	715367	99.4662	4679	0.6464	720015	99.4654	8908	1.2306	5038	56.5559	488	5.4782	1238	13.8976	6937	77.8738	222409	62.1261	62314	100	0.9662	120	068	Between	Human	Environment
A1120	S1120	na	NZ_CP069709.1	4620143	1194146	25.8465	1190643	99.7067	1187720	99.7545	3503	0.2933	1191181	99.7517	7477	0.6261	4512	60.3451	1243	16.6243	2750	36.7795	3145	42.0623	44670	38.3859	96368	24.6638	0.9768	120	120	Within	Human	Environment
A1120	W1098	na	NZ_CP007390.1	4807977	1893164	39.3755	1891734	99.9245	1889627	99.8886	1430	0.0755	1891050	99.8883	4923	0.26	2809	57.0587	1534	31.1599	1543	31.3427	1481	30.0833	222409	86.3207	145896	78.2681	0.9694	120	098	Between	Human	Environment
C1004	C1090	na	NZ_CP011134.1	5000386	2449637	48.989	2445004	99.8109	2442258	99.8877	4633	0.1891	2446853	99.8864	7663	0.3128	4879	63.6696	379	4.9458	921	12.0188	6205	80.9735	34060	41.9671	123571	16.6916	0.9735	004	090	Between	Human	Human
C1004	O1053	na	NZ_CP011134.1	5000386	2471383	49.4238	2468278	99.8744	2464991	99.8668	3105	0.1256	2468071	99.866	7389	0.299	4077	55.1766	1114	15.0765	913	12.3562	5212	70.5373	34060	59.222	96282	21.9345	0.9819	004	053	Between	Human	Human
C1004	S1109	na	NZ_CP011134.1	5000386	2708244	54.1607	2689429	99.3053	2688942	99.9819	18815	0.6947	2707754	99.9819	20209	0.7462	19719	97.5753	1109	5.4877	536	2.6523	18386	90.9793	34060	59.222	41635	81.0736	0.9926	004	109	Between	Human	Environment
C1005	C1034	na	NZ_AP022177.1	4733200	1656111	34.9892	1649778	99.6176	1648478	99.9212	6333	0.3824	1654792	99.9204	8859	0.5349	7540	85.1112	1584	17.8801	2533	28.5924	3975	44.8696	116626	73.379	107672	73.709	0.9846	005	034	Between	Human	Human
C1005	O1009	na	NZ_CP058571.1	5146040	402566	7.8228	398316	98.9443	395882	99.3889	4250	1.0557	400073	99.3807	7504	1.864	5011	66.7777	1046	13.9392	2658	35.4211	3262	43.4701	158229	49.7955	226715	35.7572	0.9491	005	009	Between	Human	Human
C1005	O1049	na	NZ_AP022177.1	4733200	1420667	30.0149	1417398	99.7699	1416552	99.9403	3269	0.2301	1419813	99.9399	5355	0.3769	4501	84.0523	1446	27.0028	2191	40.915	1531	28.5901	116626	73.379	68755	100	0.9888	005	049	Between	Human	Human
